Los Andes,Caracterización,Pobreza,,"7,59",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",291,
Los Ángeles,Caracterización,Pobreza,,"23,49",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",76,
Los Lagos,Caracterización,Pobreza,,"15,46",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",166,
Los Muermos,Caracterización,Pobreza,,"15,93",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",159,
Los Sauces,Caracterización,Pobreza,,"34,95",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",13,
Los Vilos,Caracterización,Pobreza,,"12,73",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",216,
Lota,Caracterización,Pobreza,,"28,23",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",42,
Lumaco,Caracterización,Pobreza,,"35,86",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",10,
Machalí,Caracterización,Pobreza,,"15,19",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",173,
Macul,Caracterización,Pobreza,,"15,41",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",168,
Máfil,Caracterización,Pobreza,,"18,71",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",115,
Maipú,Caracterización,Pobreza,,"5,63",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",316,
Malloa,Caracterización,Pobreza,,"9,93",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",256,
Marchihue,Caracterización,Pobreza,,"5,92",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",313,
María Elena,Caracterización,Pobreza,,"6,96",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",303,
María Pinto,Caracterización,Pobreza,,"4,81",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",319,
Mariquina,Caracterización,Pobreza,,"11,28",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",240,
Maule,Caracterización,Pobreza,,"17,08",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",142,
Maullín,Caracterización,Pobreza,,"12,58",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",220,
Mejillones,Caracterización,Pobreza,,"4,67",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",320,
Melipeuco,Caracterización,Pobreza,,"23,86",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",70,
Melipilla,Caracterización,Pobreza,,"9,18",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",268,
Molina,Caracterización,Pobreza,,"23,67",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",73,
Monte Patria,Caracterización,Pobreza,,"12,31",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",223,
Mostazal,Caracterización,Pobreza,,"9,36",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",266,
Mulchén,Caracterización,Pobreza,,"19,06",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",110,
Nacimiento,Caracterización,Pobreza,,"28,52",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",40,
Nancagua,Caracterización,Pobreza,,"14,07",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",194,
Natales,Caracterización,Pobreza,,"14,12",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",192,
Navidad,Caracterización,Pobreza,,"8,39",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",280,
Negrete,Caracterización,Pobreza,,"27,62",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",46,
Ninhue,Caracterización,Pobreza,,"25,09",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",61,
Nogales,Caracterización,Pobreza,,"17,75",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",132,
Nueva Imperial,Caracterización,Pobreza,,"27,74",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",45,
Ñiquén,Caracterización,Pobreza,,"8,83",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",272,
Ñuñoa,Caracterización,Pobreza,,"2,71",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",329,
O'Higgins,Caracterización,Pobreza,,S/I,Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",#VALOR!,
Olivar,Caracterización,Pobreza,,"15,26",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",171,
Ollagüe,Caracterización,Pobreza,,"9,45",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",264,
Olmué,Caracterización,Pobreza,,"8,39",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",279,
Osorno,Caracterización,Pobreza,,"14,62",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",182,
Ovalle,Caracterización,Pobreza,,"27,94",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",44,
Padre Hurtado,Caracterización,Pobreza,,"18,41",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",121,
Padre Las Casas,Caracterización,Pobreza,,"35,29",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",11,
Paihuano,Caracterización,Pobreza,,"7,87",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",289,
Paillaco,Caracterización,Pobreza,,"23,61",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",74,
Paine,Caracterización,Pobreza,,"14,60",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",183,
Palena,Caracterización,Pobreza,,"2,82",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",328,
Palmilla,Caracterización,Pobreza,,"8,50",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",276,
Panguipulli,Caracterización,Pobreza,,"26,72",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",52,
Panquehue,Caracterización,Pobreza,,"12,10",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",227,
Papudo,Caracterización,Pobreza,,"11,02",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",243,
Paredones,Caracterización,Pobreza,,"14,25",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",190,
Parral,Caracterización,Pobreza,,"26,76",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",51,
Pedro Aguirre Cerda,Caracterización,Pobreza,,"12,84",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",213,
Pelarco,Caracterización,Pobreza,,"22,51",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",84,
Pelluhue,Caracterización,Pobreza,,"28,92",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",34,
Pemuco,Caracterización,Pobreza,,"28,51",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",41,
Pencahue,Caracterización,Pobreza,,"4,37",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",322,
Penco,Caracterización,Pobreza,,"29,13",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",33,
Peñaflor,Caracterización,Pobreza,,"8,04",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",288,
Peñalolén,Caracterización,Pobreza,,"10,09",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",254,
Peralillo,Caracterización,Pobreza,,"22,84",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",79,
Perquenco,Caracterización,Pobreza,,"31,91",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",22,
Petorca,Caracterización,Pobreza,,"16,85",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",149,
Peumo,Caracterización,Pobreza,,"17,57",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",134,
Pica,Caracterización,Pobreza,,"12,98",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",212,
Pichidegua,Caracterización,Pobreza,,"11,44",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",237,
Pichilemu,Caracterización,Pobreza,,"15,46",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",167,
Pinto,Caracterización,Pobreza,,"20,69",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",97,
Pirque,Caracterización,Pobreza,,"13,28",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",205,
Pitrufquén,Caracterización,Pobreza,,"18,54",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",118,
Placilla,Caracterización,Pobreza,,"17,95",Es el porcentaje de habitantes de la comuna que viven bajo la línea de la pobreza,,,"En el ranking nacional de pobreza, la comuna se ubica en el lugar",130,
